instant_daily,dteday,season_daily,mnth_daily,holiday_daily,weekday_daily,workingday_daily,weathersit_daily,temp_daily,atemp_daily,hum_daily,windspeed_daily,cnt_daily,instant_hourly,season_hourly,mnth_hourly,hr,holiday_hourly,weekday_hourly,workingday_hourly,weathersit_hourly,temp_hourly,atemp_hourly,hum_hourly,windspeed_hourly,cnt_hourly
714,2012-12-14,Winter,Dec,0,5,1,1,0.281667,0.294192,0.642917,0.131229,5611,16968,Winter,Dec,18,0,5,1,1,0.36,0.3485,0.46,0.1343,455
714,2012-12-14,Winter,Dec,0,5,1,1,0.281667,0.294192,0.642917,0.131229,5611,16969,Winter,Dec,19,0,5,1,1,0.34,0.3485,0.53,0.0896,319
714,2012-12-14,Winter,Dec,0,5,1,1,0.281667,0.294192,0.642917,0.131229,5611,16970,Winter,Dec,20,0,5,1,1,0.32,0.3333,0.61,0.1343,221
714,2012-12-14,Winter,Dec,0,5,1,1,0.281667,0.294192,0.642917,0.131229,5611,16971,Winter,Dec,21,0,5,1,1,0.3,0.303,0.75,0.1642,172
714,2012-12-14,Winter,Dec,0,5,1,1,0.281667,0.294192,0.642917,0.131229,5611,16972,Winter,Dec,22,0,5,1,1,0.28,0.2879,0.75,0.1045,138
714,2012-12-14,Winter,Dec,0,5,1,1,0.281667,0.294192,0.642917,0.131229,5611,16973,Winter,Dec,23,0,5,1,1,0.28,0.303,0.75,0.0896,134
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16974,Winter,Dec,0,0,6,0,1,0.3,0.3333,0.7,0.0,94
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16975,Winter,Dec,1,0,6,0,2,0.26,0.2879,0.81,0.0896,95
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16976,Winter,Dec,2,0,6,0,1,0.26,0.303,0.81,0.0,69
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16977,Winter,Dec,3,0,6,0,2,0.24,0.2879,0.81,0.0,23
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16978,Winter,Dec,4,0,6,0,2,0.24,0.2576,0.87,0.1045,6
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16979,Winter,Dec,5,0,6,0,2,0.26,0.303,0.75,0.0,3
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16980,Winter,Dec,6,0,6,0,2,0.24,0.2879,0.75,0.0,11
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16981,Winter,Dec,7,0,6,0,2,0.24,0.2576,0.75,0.0896,48
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16982,Winter,Dec,8,0,6,0,2,0.26,0.2879,0.75,0.0896,119
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16983,Winter,Dec,9,0,6,0,1,0.26,0.2727,0.75,0.1045,220
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16984,Winter,Dec,10,0,6,0,1,0.32,0.3182,0.61,0.1642,273
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16985,Winter,Dec,11,0,6,0,1,0.34,0.3485,0.61,0.0896,393
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16986,Winter,Dec,12,0,6,0,1,0.38,0.3939,0.5,0.0896,453
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16987,Winter,Dec,13,0,6,0,1,0.38,0.3939,0.54,0.2537,456
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16988,Winter,Dec,14,0,6,0,1,0.4,0.4091,0.5,0.1642,426
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16989,Winter,Dec,15,0,6,0,1,0.42,0.4242,0.47,0.0,447
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16990,Winter,Dec,16,0,6,0,1,0.4,0.4091,0.5,0.1343,413
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16991,Winter,Dec,17,0,6,0,1,0.4,0.4091,0.5,0.2239,309
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16992,Winter,Dec,18,0,6,0,1,0.38,0.3939,0.58,0.1642,272
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16993,Winter,Dec,19,0,6,0,1,0.36,0.3485,0.62,0.1343,257
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16994,Winter,Dec,20,0,6,0,2,0.36,0.3485,0.57,0.194,201
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16995,Winter,Dec,21,0,6,0,1,0.36,0.3485,0.62,0.1343,184
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16996,Winter,Dec,22,0,6,0,1,0.36,0.3485,0.62,0.194,156
715,2012-12-15,Winter,Dec,0,6,0,1,0.324167,0.338383,0.650417,0.10635,5047,16997,Winter,Dec,23,0,6,0,2,0.36,0.3485,0.62,0.1343,119
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,16998,Winter,Dec,0,0,0,0,2,0.36,0.3788,0.62,0.0,110
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,16999,Winter,Dec,1,0,0,0,3,0.34,0.3485,0.76,0.1045,96
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17000,Winter,Dec,2,0,0,0,2,0.34,0.3485,0.87,0.0896,87
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17001,Winter,Dec,3,0,0,0,2,0.34,0.3333,0.87,0.194,38
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17002,Winter,Dec,4,0,0,0,2,0.34,0.3636,0.87,0.0,11
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17003,Winter,Dec,5,0,0,0,2,0.34,0.3636,0.87,0.0,9
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17004,Winter,Dec,6,0,0,0,2,0.34,0.3636,0.87,0.0,6
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17005,Winter,Dec,7,0,0,0,2,0.34,0.3485,0.87,0.0896,27
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17006,Winter,Dec,8,0,0,0,2,0.36,0.3485,0.87,0.1343,88
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17007,Winter,Dec,9,0,0,0,2,0.36,0.3485,0.87,0.1343,132
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17008,Winter,Dec,10,0,0,0,2,0.36,0.3485,0.87,0.1343,257
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17009,Winter,Dec,11,0,0,0,2,0.36,0.3485,0.87,0.1343,295
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17010,Winter,Dec,12,0,0,0,2,0.38,0.3939,0.82,0.194,417
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17011,Winter,Dec,13,0,0,0,2,0.38,0.3939,0.76,0.194,356
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17012,Winter,Dec,14,0,0,0,2,0.38,0.3939,0.76,0.1343,310
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17013,Winter,Dec,15,0,0,0,2,0.38,0.3939,0.82,0.1045,338
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17014,Winter,Dec,16,0,0,0,2,0.38,0.3939,0.82,0.1045,400
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17015,Winter,Dec,17,0,0,0,2,0.38,0.3939,0.82,0.1045,243
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17016,Winter,Dec,18,0,0,0,3,0.38,0.3939,0.82,0.1045,107
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17017,Winter,Dec,19,0,0,0,1,0.36,0.3485,0.93,0.1343,109
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17018,Winter,Dec,20,0,0,0,2,0.38,0.3939,0.82,0.0,122
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17019,Winter,Dec,21,0,0,0,2,0.36,0.3788,0.93,0.0,106
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17020,Winter,Dec,22,0,0,0,2,0.4,0.4091,0.82,0.194,89
716,2012-12-16,Winter,Dec,0,0,0,2,0.3625,0.369938,0.83875,0.100742,3786,17021,Winter,Dec,23,0,0,0,2,0.36,0.3485,0.93,0.1343,33
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17022,Winter,Dec,0,0,1,1,2,0.38,0.3939,0.87,0.0,28
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17023,Winter,Dec,1,0,1,1,2,0.38,0.3939,0.87,0.1045,15
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17024,Winter,Dec,2,0,1,1,2,0.38,0.3939,0.94,0.0,5
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17025,Winter,Dec,3,0,1,1,2,0.36,0.3788,0.93,0.0,3
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17026,Winter,Dec,4,0,1,1,3,0.36,0.3788,1.0,0.0,5
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17027,Winter,Dec,5,0,1,1,2,0.38,0.3939,0.87,0.0,24
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17028,Winter,Dec,6,0,1,1,2,0.36,0.3485,0.93,0.1343,108
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17029,Winter,Dec,7,0,1,1,2,0.36,0.3485,0.93,0.1343,319
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17030,Winter,Dec,8,0,1,1,2,0.38,0.3939,0.87,0.1045,592
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17031,Winter,Dec,9,0,1,1,2,0.4,0.4091,0.87,0.0,282
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17032,Winter,Dec,10,0,1,1,2,0.38,0.3939,0.87,0.0896,135
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17033,Winter,Dec,11,0,1,1,2,0.4,0.4091,0.87,0.0896,170
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17034,Winter,Dec,12,0,1,1,2,0.4,0.4091,0.87,0.0,232
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17035,Winter,Dec,13,0,1,1,2,0.4,0.4091,0.87,0.1343,210
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17036,Winter,Dec,14,0,1,1,2,0.4,0.4091,0.87,0.0896,181
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17037,Winter,Dec,15,0,1,1,2,0.42,0.4242,0.88,0.0,211
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17038,Winter,Dec,16,0,1,1,3,0.4,0.4091,0.94,0.2537,302
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17039,Winter,Dec,17,0,1,1,2,0.4,0.4091,0.94,0.2537,495
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17040,Winter,Dec,18,0,1,1,2,0.4,0.4091,0.94,0.0896,507
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17041,Winter,Dec,19,0,1,1,2,0.42,0.4242,0.88,0.1343,340
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17042,Winter,Dec,20,0,1,1,2,0.42,0.4242,0.94,0.2537,200
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17043,Winter,Dec,21,0,1,1,2,0.42,0.4242,0.94,0.1343,120
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17044,Winter,Dec,22,0,1,1,2,0.42,0.4242,0.94,0.1343,54
717,2012-12-17,Winter,Dec,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,4585,17045,Winter,Dec,23,0,1,1,3,0.42,0.4242,0.94,0.2239,47
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17046,Winter,Dec,0,0,2,1,2,0.44,0.4394,0.94,0.1343,18
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17047,Winter,Dec,1,0,2,1,2,0.44,0.4394,0.94,0.1343,15
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17048,Winter,Dec,2,0,2,1,2,0.44,0.4394,0.88,0.2239,7
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17049,Winter,Dec,3,0,2,1,1,0.42,0.4242,0.88,0.194,5
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17050,Winter,Dec,4,0,2,1,1,0.42,0.4242,0.82,0.1642,8
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17051,Winter,Dec,5,0,2,1,1,0.38,0.3939,0.87,0.0896,36
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17052,Winter,Dec,6,0,2,1,1,0.36,0.3485,0.93,0.1642,118
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17053,Winter,Dec,7,0,2,1,1,0.36,0.3485,0.93,0.1343,355
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17054,Winter,Dec,8,0,2,1,1,0.38,0.3939,0.94,0.0,662
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17055,Winter,Dec,9,0,2,1,1,0.4,0.4091,0.87,0.0896,326
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17056,Winter,Dec,10,0,2,1,1,0.44,0.4394,0.77,0.0896,184
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17057,Winter,Dec,11,0,2,1,1,0.48,0.4697,0.63,0.2239,269
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17058,Winter,Dec,12,0,2,1,3,0.48,0.4697,0.48,0.2537,313
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17059,Winter,Dec,13,0,2,1,1,0.5,0.4848,0.42,0.2836,286
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17060,Winter,Dec,14,0,2,1,1,0.46,0.4545,0.47,0.4478,247
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17061,Winter,Dec,15,0,2,1,1,0.46,0.4545,0.44,0.4925,246
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17062,Winter,Dec,16,0,2,1,1,0.44,0.4394,0.41,0.4627,363
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17063,Winter,Dec,17,0,2,1,1,0.4,0.4091,0.47,0.4478,572
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17064,Winter,Dec,18,0,2,1,1,0.38,0.3939,0.46,0.3284,525
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17065,Winter,Dec,19,0,2,1,1,0.38,0.3939,0.46,0.3881,353
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17066,Winter,Dec,20,0,2,1,1,0.36,0.3333,0.5,0.2537,268
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17067,Winter,Dec,21,0,2,1,1,0.36,0.3485,0.5,0.2239,168
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17068,Winter,Dec,22,0,2,1,1,0.34,0.3333,0.49,0.0,132
718,2012-12-18,Winter,Dec,0,2,1,1,0.410833,0.409708,0.66625,0.221404,5557,17069,Winter,Dec,23,0,2,1,1,0.34,0.3485,0.49,0.0896,81
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17070,Winter,Dec,0,0,3,1,1,0.3,0.3182,0.61,0.0,41
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17071,Winter,Dec,1,0,3,1,1,0.3,0.3182,0.65,0.0896,15
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17072,Winter,Dec,2,0,3,1,1,0.28,0.303,0.65,0.0896,3
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17073,Winter,Dec,3,0,3,1,1,0.26,0.2727,0.75,0.1343,5
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17074,Winter,Dec,4,0,3,1,1,0.24,0.2424,0.75,0.1343,7
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17075,Winter,Dec,5,0,3,1,1,0.26,0.2879,0.75,0.0896,31
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17076,Winter,Dec,6,0,3,1,1,0.24,0.2576,0.75,0.0896,112
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17077,Winter,Dec,7,0,3,1,1,0.26,0.2727,0.75,0.1343,363
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17078,Winter,Dec,8,0,3,1,1,0.24,0.2576,0.87,0.1045,678
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17079,Winter,Dec,9,0,3,1,1,0.28,0.2879,0.75,0.1045,317
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17080,Winter,Dec,10,0,3,1,1,0.32,0.3333,0.7,0.1045,164
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17081,Winter,Dec,11,0,3,1,1,0.4,0.4091,0.54,0.2239,200
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17082,Winter,Dec,12,0,3,1,1,0.4,0.4091,0.54,0.2836,236
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17083,Winter,Dec,13,0,3,1,1,0.42,0.4242,0.5,0.194,213
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17084,Winter,Dec,14,0,3,1,1,0.42,0.4242,0.5,0.194,218
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17085,Winter,Dec,15,0,3,1,1,0.42,0.4242,0.5,0.2836,237
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17086,Winter,Dec,16,0,3,1,1,0.42,0.4242,0.5,0.3582,334
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17087,Winter,Dec,17,0,3,1,1,0.4,0.4091,0.5,0.3881,562
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17088,Winter,Dec,18,0,3,1,1,0.38,0.3939,0.5,0.3582,569
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17089,Winter,Dec,19,0,3,1,1,0.38,0.3939,0.5,0.3881,336
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17090,Winter,Dec,20,0,3,1,1,0.36,0.3485,0.57,0.2239,241
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17091,Winter,Dec,21,0,3,1,1,0.34,0.3182,0.61,0.2239,168
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17092,Winter,Dec,22,0,3,1,1,0.34,0.3485,0.61,0.0896,129
719,2012-12-19,Winter,Dec,0,3,1,1,0.3325,0.342162,0.625417,0.184092,5267,17093,Winter,Dec,23,0,3,1,1,0.32,0.3333,0.66,0.1343,88
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17094,Winter,Dec,0,0,4,1,1,0.32,0.3333,0.61,0.1343,42
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17095,Winter,Dec,1,0,4,1,1,0.32,0.3485,0.66,0.0,20
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17096,Winter,Dec,2,0,4,1,1,0.32,0.3485,0.66,0.0,8
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17097,Winter,Dec,3,0,4,1,2,0.3,0.3182,0.7,0.0896,4
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17098,Winter,Dec,4,0,4,1,2,0.3,0.3182,0.7,0.0896,6
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17099,Winter,Dec,5,0,4,1,2,0.3,0.3182,0.7,0.1045,35
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17100,Winter,Dec,6,0,4,1,2,0.3,0.3333,0.65,0.0,118
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17101,Winter,Dec,7,0,4,1,2,0.3,0.3333,0.7,0.0,350
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17102,Winter,Dec,8,0,4,1,2,0.3,0.3333,0.7,0.0,599
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17103,Winter,Dec,9,0,4,1,2,0.3,0.3333,0.7,0.0,317
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17104,Winter,Dec,10,0,4,1,2,0.32,0.3333,0.66,0.0,161
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17105,Winter,Dec,11,0,4,1,2,0.34,0.3182,0.57,0.2239,190
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17106,Winter,Dec,12,0,4,1,2,0.36,0.3485,0.53,0.1642,212
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17107,Winter,Dec,13,0,4,1,2,0.36,0.3485,0.57,0.194,217
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17108,Winter,Dec,14,0,4,1,2,0.36,0.3485,0.53,0.194,214
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17109,Winter,Dec,15,0,4,1,2,0.34,0.3333,0.57,0.194,249
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17110,Winter,Dec,16,0,4,1,2,0.34,0.303,0.53,0.3284,302
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17111,Winter,Dec,17,0,4,1,2,0.34,0.3333,0.66,0.194,475
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17112,Winter,Dec,18,0,4,1,2,0.34,0.3333,0.71,0.194,381
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17113,Winter,Dec,19,0,4,1,3,0.34,0.3182,0.71,0.2537,118
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17114,Winter,Dec,20,0,4,1,3,0.34,0.3333,0.76,0.1642,50
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17115,Winter,Dec,21,0,4,1,3,0.34,0.3333,0.76,0.1642,26
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17116,Winter,Dec,22,0,4,1,3,0.34,0.3333,0.87,0.194,21
720,2012-12-20,Winter,Dec,0,4,1,2,0.33,0.335217,0.667917,0.132463,4128,17117,Winter,Dec,23,0,4,1,3,0.4,0.4091,0.82,0.2985,13
721,2012-12-21,Spring,Dec,0,5,1,2,0.326667,0.301767,0.556667,0.374383,3623,17118,Spring,Dec,0,0,5,1,3,0.42,0.4242,0.88,0.2985,17
721,2012-12-21,Spring,Dec,0,5,1,2,0.326667,0.301767,0.556667,0.374383,3623,17119,Spring,Dec,1,0,5,1,3,0.44,0.4394,0.88,0.3881,9
721,2012-12-21,Spring,Dec,0,5,1,2,0.326667,0.301767,0.556667,0.374383,3623,17120,Spring,Dec,2,0,5,1,3,0.46,0.4545,0.94,0.3881,3
721,2012-12-21,Spring,Dec,0,5,1,2,0.326667,0.301767,0.556667,0.374383,3623,17121,Spring,Dec,3,0,5,1,3,0.46,0.4545,0.94,0.3881,3
721,2012-12-21,Spring,Dec,0,5,1,2,0.326667,0.301767,0.556667,0.374383,3623,17122,Spring,Dec,4,0,5,1,2,0.36,0.3182,0.71,0.4925,6
